id	minimum_pValue	call
FBgn0020224	3.54054994134948e-08	present
FBgn0020235	3.08671412899224e-08	present
FBgn0020236	7.05853610271736e-06	present
FBgn0020238	1.14404686658865e-16	present
FBgn0020248	0.0121614155372583	absent
FBgn0020249	3.06740205038639e-07	present
FBgn0020251	0.00761742144988552	present
FBgn0020255	3.58218513420397e-14	present
FBgn0020257	0.00442706651648484	present
FBgn0020258	0.523117785857661	absent
FBgn0020261	3.52673466973964e-06	present
FBgn0020269	0.272893749759277	absent
FBgn0020270	0.00554927427665992	present
FBgn0020272	0.0310916861746917	absent
FBgn0020277	0.0899407016844679	absent
FBgn0020278	0.000235799964493718	present
FBgn0020279	3.71074254665432e-08	present
FBgn0020280	1.33045684326537e-07	present
FBgn0020294	0.0510293350042764	absent
FBgn0020299	0.00255184112154244	present
FBgn0020300	3.26898880687395e-10	present
FBgn0020304	4.62523815406308e-07	present
FBgn0020305	5.00465554157488e-06	present
FBgn0020306	3.35633194788655e-05	present
FBgn0020307	0.0496671052424336	absent
FBgn0020309	5.29141843109536e-05	present
FBgn0020312	0.00396948681495697	present
FBgn0020369	1.74976740857839e-08	present
FBgn0020370	2.33653292095842e-06	present
FBgn0020371	4.99826576050548e-10	present
FBgn0020372	4.86105433571724e-05	present
FBgn0020376	0.184124955394914	absent
FBgn0020377	0.039622060580827	absent
FBgn0020378	0.403283356907573	absent
FBgn0020379	7.13679526672136e-05	present
FBgn0020381	0.000335060105184548	present
FBgn0020385	0.000403162529131644	present
FBgn0020386	1.50753616265259e-10	present
FBgn0020388	0.000256240579119141	present
FBgn0020389	0.0141063777196908	absent
FBgn0020391	0.0814482038161272	absent
FBgn0020392	4.11457190995176e-07	present
FBgn0020399	3.03242558832102e-10	present
FBgn0020407	0.00171052278496216	present
FBgn0020412	7.98426048419164e-08	present
FBgn0020414	8.90148155321144e-10	present
FBgn0020415	0.000189211392954588	present
FBgn0020416	0.00496749065107218	present
FBgn0020429	0.59564761387831	absent
FBgn0020440	0.00483370171928752	present
FBgn0020443	1.06658933475788e-08	present
FBgn0020445	0.0116865398138014	absent
FBgn0020493	0.00073490138707722	present
FBgn0020496	3.28040029547174e-06	present
FBgn0020497	0.000197426693603286	present
FBgn0020503	3.38393333344746e-09	present
FBgn0020506	0.314326011767316	absent
FBgn0020508	2.55253682613546e-05	present
FBgn0020509	1.01853763664734e-08	present
FBgn0020510	4.6276303091752e-07	present
FBgn0020513	0.00022243622945023	present
FBgn0020521	0.000914689498817332	present
FBgn0020545	2.31493087734934e-07	present
FBgn0020616	0.018065744982345	absent
FBgn0020617	0.0808424681080979	absent
FBgn0020618	4.0802235180776e-14	present
FBgn0020620	3.83299741839175e-05	present
FBgn0020621	0.000311012851548532	present
FBgn0020622	0.000224481487108045	present
FBgn0020626	3.79563072893739e-08	present
FBgn0020633	0.000165223192123867	present
FBgn0020637	0.0198852260577189	absent
FBgn0020638	NA	absent
FBgn0020639	0.0156449388533131	absent
FBgn0020640	0.0434326077748677	absent
FBgn0020641	0.0707055339686796	absent
FBgn0020642	NA	absent
FBgn0020643	NA	absent
FBgn0020644	NA	absent
FBgn0020645	NA	absent
FBgn0020646	NA	absent
FBgn0020647	8.9906487217432e-08	present
FBgn0020653	5.26138046881432e-09	present
FBgn0020655	6.18222224872964e-06	present
FBgn0020660	1.55002395634507e-06	present
FBgn0020762	0.000631457022648248	present
FBgn0020764	4.77790191019664e-10	present
FBgn0020765	NA	absent
FBgn0020767	1.79863049856397e-05	present
FBgn0020880	0.703744215840224	absent
FBgn0020887	3.72105052659231e-05	present
FBgn0020906	2.37500269167526e-06	present
FBgn0020907	0.00499614441624048	present
FBgn0020908	0.000498294089463237	present
FBgn0020909	0.00402898849756958	present
FBgn0020910	1.21279972475629e-12	present
FBgn0020912	0.00847960426852088	present
FBgn0020930	1.98419803402228e-06	present
FBgn0021738	0.00170926927110828	present
FBgn0021742	0.671539035357038	absent
FBgn0021750	8.25270206622872e-05	present
FBgn0021760	1.95637485918739e-10	present
FBgn0021761	0.00595349808324456	present
FBgn0021764	0.00639812625023292	present
FBgn0021765	1.25150929510284e-05	present
FBgn0021767	0.583090044710418	absent
FBgn0021768	3.24199189036116e-10	present
FBgn0021776	0.407934052900348	absent
FBgn0021795	3.54064597331797e-09	present
FBgn0021796	0.00277571709689058	present
FBgn0021800	7.04934622028336e-05	present
FBgn0021814	1.27983552782096e-11	present
FBgn0021825	4.51467647202968e-08	present
FBgn0021847	0.000261700433382255	present
FBgn0021856	5.1601338726214e-06	present
FBgn0021872	2.94125905066072e-11	present
FBgn0021874	0.000354524570645666	present
FBgn0021875	0.000208894050749967	present
FBgn0021895	1.45379292005148e-06	present
FBgn0021906	3.59576351214796e-08	present
FBgn0021944	2.75067404601602e-08	present
FBgn0021967	3.64092581883756e-10	present
FBgn0021979	3.90204026634316e-08	present
FBgn0021995	2.76804027455757e-05	present
FBgn0022023	5.7555311911414e-10	present
FBgn0022027	8.78368189226356e-09	present
FBgn0022029	0.00114004257859148	present
FBgn0022069	4.30799766180988e-05	present
FBgn0022097	5.33774012010256e-09	present
FBgn0022153	0.000292538535250726	present
FBgn0022160	8.40600756461324e-05	present
FBgn0022213	0.000473098007476647	present
FBgn0022224	1.69796458244393e-08	present
FBgn0022238	2.28587335684286e-09	present
FBgn0022288	2.23495364307928e-06	present
FBgn0022338	0.000209016173865461	present
FBgn0022343	1.53107302736329e-09	present
FBgn0022344	1.00647552514128e-07	present
FBgn0022349	6.06735637203344e-06	present
FBgn0022355	2.64677161339414e-11	present
FBgn0022359	1.59708955325163e-05	present
FBgn0022361	0.000470973236897548	present
FBgn0022382	1.56054197215799e-09	present
FBgn0022699	0.000130820116317397	present
FBgn0022700	0.0386209316994476	absent
FBgn0022702	0.00158325095403898	present
FBgn0022709	2.44809840807555e-10	present
FBgn0022710	0.031843663978815	absent
FBgn0022724	8.78106650384316e-06	present
FBgn0022740	0.000698925481137768	present
FBgn0022764	0.000898734693031056	present
FBgn0022768	4.81065026524632e-07	present
FBgn0022770	0.0117941846879415	absent
FBgn0022774	0.000186758744946161	present
FBgn0022786	0.000145060315165639	present
FBgn0022787	2.52778992204678e-05	present
FBgn0022800	0.320645449491961	absent
FBgn0022893	3.45909582113756e-06	present
FBgn0022935	0.000478335841118292	present
FBgn0022936	2.65421056129806e-05	present
FBgn0022942	0.0129461760402194	absent
FBgn0022943	2.29044126559293e-08	present
FBgn0022959	3.19868558016781e-11	present
FBgn0022960	0.00483988330323656	present
FBgn0022981	2.75007777954709e-05	present
FBgn0022984	3.44529664057845e-08	present
FBgn0022985	1.45334994098747e-08	present
FBgn0022986	0.00022750716914994	present
FBgn0022987	0.0119824929923944	absent
FBgn0023000	0.00129568755904044	present
FBgn0023001	0.0137393856520042	absent
FBgn0023023	0.0181893949222434	absent
FBgn0023076	1.32737378230997e-06	present
FBgn0023081	0.000613271967632156	present
FBgn0023083	8.53977925778936e-07	present
FBgn0023090	8.56701882543292e-07	present
FBgn0023091	0.00303836772014636	present
FBgn0023094	5.34310935708608e-05	present
FBgn0023095	3.46393607398422e-05	present
FBgn0023096	0.136499197687617	absent
FBgn0023097	0.0011261875258661	present
FBgn0023129	1.17519646913304e-06	present
FBgn0023130	0.00118691801272488	present
FBgn0023143	2.18000667599767e-09	present
FBgn0023167	1.63440798015084e-09	present
FBgn0023169	8.03730355532084e-07	present
FBgn0023170	2.20701460820096e-14	present
FBgn0023171	8.45950705412364e-08	present
FBgn0023172	0.00395426111684041	present
FBgn0023174	1.02112391714467e-09	present
FBgn0023175	8.34358997435168e-13	present
FBgn0023177	5.333591181851e-05	present
FBgn0023178	0.0260155235650786	absent
FBgn0023179	0.318917333418435	absent
FBgn0023180	0.0243404384711009	absent
FBgn0023181	8.38867834858384e-05	present
FBgn0023197	0.00453657103823389	present
FBgn0023212	5.85577779035212e-12	present
FBgn0023213	4.24736251859615e-05	present
FBgn0023214	0.0102837769478148	absent
FBgn0023215	0.00306296970868914	present
FBgn0023216	8.26110614456756e-05	present
FBgn0023388	4.35951797346744e-08	present
FBgn0023395	0.000274266220805619	present
FBgn0023407	0.0024629081467694	present
FBgn0023415	5.33019580744532e-13	present
FBgn0023416	0.155663869330037	absent
FBgn0023441	3.39539075856283e-06	present
FBgn0023458	0.000328528007299303	present
FBgn0023477	1.11684017244529e-07	present
FBgn0023479	0.000709379675645644	present
FBgn0023489	0.039059542890306	absent
FBgn0023495	0.0917751018958224	absent
FBgn0023496	0.004576067802662	present
FBgn0023506	4.3287878249316e-09	present
FBgn0023507	4.04559812450348e-05	present
FBgn0023508	4.61400070422296e-05	present
FBgn0023509	0.000483940387132328	present
FBgn0023510	0.000653290675300204	present
FBgn0023511	3.80782733565692e-05	present
FBgn0023512	0.000996580448800352	present
FBgn0023513	0.0177241127482252	absent
FBgn0023514	0.000744313997446556	present
FBgn0023515	6.98196254354568e-06	present
FBgn0023516	1.72833910487582e-07	present
FBgn0023517	6.61277218688606e-06	present
FBgn0023518	0.00369402558791495	present
FBgn0023519	1.82679805778637e-07	present
FBgn0023520	0.000548110980179176	present
FBgn0023521	6.42650027667148e-08	present
FBgn0023522	0.000146709038864247	present
FBgn0023523	0.38641354815168	absent
FBgn0023524	0.576197908313218	absent
FBgn0023525	5.82077389973096e-05	present
FBgn0023526	5.96274432773252e-09	present
FBgn0023527	0.0023252401144719	present
FBgn0023528	0.000226957060004594	present
FBgn0023529	9.00232193455448e-08	present
FBgn0023530	9.21258014202568e-07	present
FBgn0023531	0.0129286841465565	absent
FBgn0023534	0.268073880839692	absent
FBgn0023535	0.0852211144840036	absent
FBgn0023536	6.52944875166856e-06	present
FBgn0023537	1.51340421549434e-05	present
FBgn0023540	0.0122940465207814	absent
FBgn0023541	0.00445394960659248	present
FBgn0023542	0.000826805245346984	present
FBgn0023545	1.82395741540856e-06	present
FBgn0023549	0.000420165990989688	present
FBgn0023550	0.00727461855010032	present
FBgn0024150	0.185087567594953	absent
FBgn0024177	0.0126311373352318	absent
FBgn0024179	0.0076066062211296	present
FBgn0024182	0.0102193410549972	absent
FBgn0024183	2.15913252629682e-11	present
FBgn0024184	0.378187923191178	absent
FBgn0024187	0.000245841572003955	present
FBgn0024188	5.83723906787164e-12	present
FBgn0024189	0.464444368112056	absent
FBgn0024191	1.69404477854272e-06	present
FBgn0024194	0.00468454996872612	present
FBgn0024196	8.98929802665128e-08	present
FBgn0024222	0.000869863919458492	present
FBgn0024227	8.1531990297568e-06	present
FBgn0024230	0.000537692942310536	present
FBgn0024232	0.695098058762241	absent
FBgn0024234	4.7921363940126e-07	present
FBgn0024236	2.75495102116096e-07	present
FBgn0024238	1.07235360443762e-05	present
FBgn0024244	0.0142454370705321	absent
FBgn0024245	0.0042609296715372	present
FBgn0024248	0.0011924166322443	present
FBgn0024249	0.256987131928533	absent
FBgn0024250	0.140550172491278	absent
FBgn0024251	2.19823505070226e-05	present
FBgn0024273	1.83538570426596e-08	present
FBgn0024277	0.000264276657486865	present
FBgn0024285	0.000385836922273344	present
FBgn0024288	0.00101918037247977	present
FBgn0024289	2.40592252459068e-05	present
FBgn0024291	0.000597878877399112	present
FBgn0024293	2.12843312872931e-07	present
FBgn0024294	0.000523631004063	present
FBgn0024314	1.14024634420332e-08	present
FBgn0024315	9.01929754598808e-06	present
FBgn0024319	0.55120915190098	absent
FBgn0024320	6.26710828309862e-06	present
FBgn0024321	2.49488072878687e-05	present
FBgn0024326	0.000490868064163084	present
FBgn0024329	0.00663472463251152	present
FBgn0024330	1.51682465772977e-06	present
FBgn0024352	5.1819787526332e-09	present
FBgn0024360	2.60396870481332e-06	present
FBgn0024361	0.00294416846877349	present
FBgn0024362	8.44466824333644e-07	present
FBgn0024364	2.7954927599566e-05	present
FBgn0024365	0.000123925061334046	present
FBgn0024366	0.0694023835709992	absent
FBgn0024371	1.32980345898536e-06	present
FBgn0024432	3.50958915260394e-12	present
FBgn0024491	6.882154604518e-05	present
FBgn0024509	1.48086271829516e-08	present
FBgn0024510	0.00239450714445278	present
FBgn0024542	3.94834509911493e-08	present
FBgn0024555	4.18643510610928e-07	present
FBgn0024556	2.14326064795813e-07	present
FBgn0024558	3.77706319704825e-06	present
FBgn0024689	0.000103660569466541	present
FBgn0024698	0.0020175733251807	present
FBgn0024728	3.32926639627564e-05	present
FBgn0024732	0.0230791874350382	absent
FBgn0024733	5.63372952176256e-11	present
FBgn0024734	1.05617135820158e-06	present
FBgn0024740	0.00226186978601768	present
FBgn0024754	4.55532971010508e-06	present
FBgn0024804	2.50177527567094e-06	present
FBgn0024806	0.000669171527429889	present
FBgn0024807	4.6464152574666e-12	present
FBgn0024811	1.92928666233842e-06	present
FBgn0024814	8.70146910130836e-09	present
FBgn0024833	5.71355548956128e-07	present
FBgn0024836	0.0153282429580761	absent
FBgn0024841	7.4300267776246e-07	present
FBgn0024846	0.000315300876455382	present
FBgn0024887	8.20188387535572e-08	present
FBgn0024889	1.61602110451162e-07	present
FBgn0024897	0.0209351490037446	absent
FBgn0024909	1.19889289318106e-06	present
FBgn0024912	0.00299372554222978	present
FBgn0024913	0.176649197323155	absent
FBgn0024920	0.00201897353877538	present
FBgn0024921	0.000247513823173536	present
FBgn0024941	0.195053113810265	absent
FBgn0024943	0.513948632704009	absent
FBgn0024944	0.0657051863635948	absent
FBgn0024945	4.41037145999616e-06	present
FBgn0024947	0.000113991373719234	present
FBgn0024956	1.52572401185677e-06	present
FBgn0024957	0.000537046139940728	present
FBgn0024958	3.08097819920928e-05	present
FBgn0024963	0.000259856444254728	present
FBgn0024973	2.93790164890638e-05	present
FBgn0024975	0.000126701711292857	present
FBgn0024980	4.90210922013346e-05	present
FBgn0024983	2.93914285367153e-05	present
FBgn0024984	0.323893494256697	absent
FBgn0024985	5.08159198609492e-06	present
FBgn0024986	1.2520639075643e-05	present
FBgn0024987	1.64240719479878e-05	present
FBgn0024989	0.0218239566279258	absent
FBgn0024991	2.54418608612841e-05	present
FBgn0024992	1.41983375055875e-07	present
FBgn0024993	7.10284173619948e-06	present
FBgn0024994	0.00345718813329002	present
FBgn0024995	3.39340562794256e-05	present
FBgn0024996	8.16285021824428e-06	present
FBgn0024997	0.134015876008887	absent
FBgn0024998	5.88556116781912e-06	present
FBgn0025109	4.14747820809504e-07	present
FBgn0025111	5.57554343888888e-11	present
FBgn0025115	2.4213687647084e-10	present
FBgn0025185	0.000607634198624296	present
FBgn0025186	1.28850937389989e-05	present
FBgn0025334	0.0613470194305761	absent
FBgn0025335	2.44690489239645e-05	present
FBgn0025336	9.80397237147252e-06	present
FBgn0025352	7.68721267893108e-06	present
FBgn0025355	0.0626139442579003	absent
FBgn0025360	5.84030219509428e-08	present
FBgn0025366	1.52327464063176e-07	present
FBgn0025373	6.44730214718208e-08	present
FBgn0025378	2.78422063377536e-07	present
FBgn0025381	5.57178272117056e-07	present
FBgn0025382	0.0083875829672848	present
FBgn0025383	0.0129758805329764	absent
FBgn0025387	1.65129561356342e-07	present
FBgn0025388	1.25248204476829e-09	present
FBgn0025390	0.00370898693967074	present
FBgn0025391	0.27277308613468	absent
FBgn0025393	NA	absent
FBgn0025394	2.44656415116362e-07	present
FBgn0025454	3.33509940533163e-06	present
FBgn0025455	1.64107664101802e-09	present
FBgn0025456	1.49587832308652e-05	present
FBgn0025457	3.89002012137061e-07	present
FBgn0025463	0.000286105680203755	present
FBgn0025469	0.000774190238848424	present
FBgn0025519	9.40191476188752e-05	present
FBgn0025525	0.0377406491546803	absent
FBgn0025549	6.83398691166976e-07	present
FBgn0025558	5.67720539161796e-07	present
FBgn0025571	6.38388564770252e-07	present
FBgn0025573	7.39897558366732e-06	present
FBgn0025574	0.00545817868275345	present
FBgn0025578	0.0562384944658638	absent
FBgn0025582	4.7150194525934e-09	present
FBgn0025583	1.17651123755201e-06	present
FBgn0025592	6.35472828185524e-06	present
FBgn0025595	0.096369437210086	absent
FBgn0025608	6.240878359697e-09	present
FBgn0025612	1.19471349444983e-10	present
FBgn0025613	0.0655239081060294	absent
FBgn0025615	9.7363738073024e-06	present
FBgn0025616	1.31493405733261e-07	present
FBgn0025620	8.8574935422522e-05	present
FBgn0025621	8.11133152171572e-05	present
FBgn0025624	0.00339752739913106	present
FBgn0025625	0.0915637289921252	absent
FBgn0025626	4.84483038187424e-05	present
FBgn0025627	0.0796026347075024	absent
FBgn0025628	1.08462220014365e-05	present
FBgn0025629	0.00409730913295668	present
FBgn0025630	0.000315889228282036	present
FBgn0025631	2.24306137584337e-05	present
FBgn0025632	0.0739521357421356	absent
FBgn0025633	0.000753248926226696	present
FBgn0025634	9.057047154253e-06	present
FBgn0025635	0.000948592643087952	present
FBgn0025637	2.34779958908926e-07	present
FBgn0025638	3.90710688641071e-08	present
FBgn0025639	1.56658641551487e-05	present
FBgn0025640	8.68028146759288e-05	present
FBgn0025641	7.44715784734824e-05	present
FBgn0025642	2.79391225783564e-06	present
FBgn0025643	0.0420260788062108	absent
FBgn0025644	NA	absent
FBgn0025645	0.00247389557347326	present
FBgn0025674	3.8652031904176e-07	present
FBgn0025676	9.43690029553448e-06	present
FBgn0025678	5.67385946090616e-09	present
FBgn0025679	NA	absent
FBgn0025680	0.000301734020284439	present
FBgn0025681	4.94888347725796e-07	present
FBgn0025682	4.93155377836844e-12	present
FBgn0025683	5.72884184113664e-07	present
FBgn0025684	0.000414169508536796	present
FBgn0025686	0.166708912083855	absent
FBgn0025692	0.0005963154553819	present
FBgn0025693	0.00119681502051739	present
FBgn0025697	0.00157397212494829	present
FBgn0025700	6.93155168805704e-10	present
FBgn0025702	3.24157857900474e-10	present
FBgn0025709	0.0924282941247003	absent
FBgn0025712	0.00520592691236684	present
FBgn0025716	0.000909374151037523	present
FBgn0025720	7.49386976324688e-08	present
FBgn0025724	2.05248126039762e-05	present
FBgn0025725	1.45677568043166e-06	present
FBgn0025726	0.00515217584021036	present
FBgn0025739	0.00049163631997536	present
FBgn0025740	0.000472424410085584	present
FBgn0025741	1.02595483778495e-05	present
FBgn0025742	7.14159276221378e-05	present
FBgn0025743	0.000449432850349364	present
FBgn0025776	0.0013101462702394	present
FBgn0025777	2.79315527589199e-10	present
FBgn0025781	0.00263072951594762	present
FBgn0025790	5.78375916618336e-07	present
FBgn0025800	2.0767117146194e-05	present
FBgn0025802	0.000207304002570448	present
FBgn0025807	0.00271376987306532	present
FBgn0025808	0.00178104712112295	present
FBgn0025809	9.99234773774924e-08	present
FBgn0025814	1.2835783032599e-08	present
FBgn0025815	0.00216384935920228	present
FBgn0025820	1.10459745546708e-05	present
FBgn0025821	1.87150728481694e-08	present
FBgn0025825	0.000595170121656076	present
FBgn0025827	0.0323351252321001	absent
FBgn0025830	0.00117740072449359	present
FBgn0025832	6.14692247607772e-05	present
FBgn0025833	0.724099235113824	absent
FBgn0025835	0.044913463860307	absent
FBgn0025836	0.00326867506496001	present
FBgn0025837	0.00117044062099228	present
FBgn0025838	3.2441454975685e-07	present
FBgn0025839	8.58525511640832e-10	present
FBgn0025864	7.8619169034156e-05	present
FBgn0025865	5.94475939949052e-08	present
FBgn0025866	0.000188353238464656	present
FBgn0025874	0.00377009634299801	present
FBgn0025878	0.112993253082636	absent
FBgn0025879	0.000724439612571068	present
FBgn0025885	2.16846701607059e-09	present
FBgn0025936	0.000134455402092749	present
FBgn0026015	3.6675350804763e-05	present
FBgn0026056	0.00014947219931625	present
FBgn0026058	0.000281665500871494	present
FBgn0026059	1.51310665506e-05	present
FBgn0026060	0.000935066482285872	present
FBgn0026061	7.29365037941248e-06	present
FBgn0026063	4.54750411896128e-07	present
FBgn0026064	0.143743182644367	absent
FBgn0026076	0.000208048319226982	present
FBgn0026077	0.0067645942155802	present
FBgn0026079	4.90748872443e-05	present
FBgn0026080	0.000359219598448426	present
FBgn0026083	1.17018682492523e-05	present
FBgn0026084	4.287823861113e-14	present
FBgn0026085	2.5325675915173e-08	present
FBgn0026086	0.00162509615542553	present
FBgn0026088	1.01479458538647e-09	present
FBgn0026089	1.94238819654481e-08	present
FBgn0026090	0.00262245978916626	present
FBgn0026136	1.08353684822437e-07	present
FBgn0026141	1.84725371314905e-19	present
FBgn0026143	0.00340635571929177	present
FBgn0026144	0.000904115198029172	present
FBgn0026147	1.31469338888686e-09	present
FBgn0026148	0.000229945319376479	present
FBgn0026149	0.00156618198127966	present
FBgn0026150	3.29839670024638e-06	present
FBgn0026160	9.87079908748088e-09	present
FBgn0026174	4.05217141566288e-07	present
FBgn0026175	9.79225573296732e-08	present
FBgn0026176	2.2861936359536e-09	present
FBgn0026179	4.12859541334308e-05	present
FBgn0026181	7.91984689615992e-05	present
FBgn0026189	7.07771313266672e-08	present
FBgn0026190	0.081673776350676	absent
FBgn0026192	0.000111691078276274	present
FBgn0026196	4.72203026477148e-06	present
FBgn0026199	0.000288410410686507	present
FBgn0026206	2.55848813670948e-07	present
FBgn0026207	5.99328654876128e-07	present
FBgn0026238	0.000137309190115034	present
FBgn0026239	3.44725501186835e-06	present
FBgn0026250	6.60719537264488e-13	present
FBgn0026252	7.26072131707144e-07	present
FBgn0026255	0.0271019574986958	absent
FBgn0026257	1.33724392047177e-06	present
FBgn0026259	3.91896265783719e-11	present
FBgn0026261	1.61096947152559e-06	present
FBgn0026262	0.000167138643629815	present
FBgn0026263	0.0157192803428073	absent
FBgn0026268	0.237984957823554	absent
FBgn0026309	1.23542289085502e-05	present
FBgn0026313	6.5973202155016e-05	present
FBgn0026314	9.85230576445729e-06	present
FBgn0026315	0.00169795567019852	present
FBgn0026316	1.33386164998053e-09	present
FBgn0026317	7.1731157822334e-07	present
FBgn0026319	0.0579365817237627	absent
FBgn0026320	0.0815940832539112	absent
FBgn0026323	0.00139290830945328	present
FBgn0026324	1.05774724108983e-09	present
FBgn0026326	5.7058564061256e-05	present
FBgn0026361	0.00253028630508536	present
FBgn0026369	0.000650768782150968	present
FBgn0026371	4.17723998060468e-06	present
FBgn0026372	8.29691756860064e-14	present
FBgn0026373	1.39646056396383e-06	present
FBgn0026374	0.0554141141471392	absent
FBgn0026375	0.000264790936825479	present
FBgn0026376	0.00771515333297668	present
FBgn0026378	0.0253501230322432	absent
FBgn0026379	5.5858948157228e-05	present
FBgn0026380	7.11501230219296e-11	present
FBgn0026384	0.491321199680528	absent
FBgn0026385	NA	absent
FBgn0026386	NA	absent
FBgn0026388	0.336205282236406	absent
FBgn0026389	NA	absent
FBgn0026390	NA	absent
FBgn0026391	NA	absent
FBgn0026392	0.314439563317365	absent
FBgn0026393	0.00868040326275476	present
FBgn0026394	0.394484793262512	absent
FBgn0026395	0.0275690708704566	absent
FBgn0026396	0.177268506197794	absent
FBgn0026397	0.475862611478375	absent
FBgn0026398	0.231218783830599	absent
FBgn0026399	NA	absent
FBgn0026400	2.82053335501417e-11	present
FBgn0026401	4.74621233514348e-05	present
FBgn0026402	9.62830943085796e-06	present
FBgn0026403	0.00419491385076772	present
FBgn0026404	7.22394973117244e-05	present
FBgn0026409	8.84038339389364e-10	present
FBgn0026411	0.000302229723058712	present
FBgn0026415	2.08500321011447e-10	present
FBgn0026417	0.0266603952046412	absent
FBgn0026418	6.38959924776068e-10	present
FBgn0026427	0.000127292823602098	present
FBgn0026428	3.04738400972037e-07	present
FBgn0026430	1.64121702826126e-05	present
FBgn0026431	0.00196478293358705	present
FBgn0026432	0.015708044377655	absent
FBgn0026433	0.000288810780975513	present
FBgn0026438	0.131059476403673	absent
FBgn0026439	0.0133024051153806	absent
FBgn0026441	4.75181404895488e-08	present
FBgn0026479	4.23832237096812e-10	present
FBgn0026533	4.53588624138936e-09	present
FBgn0026562	6.5376074729816e-08	present
FBgn0026563	6.98806834311144e-11	present
FBgn0026565	0.000156008310396514	present
FBgn0026566	5.06839585135872e-08	present
FBgn0026570	0.00960062766958005	present
FBgn0026573	2.9805569814357e-06	present
FBgn0026575	0.000395553533379142	present
FBgn0026576	1.37656119917919e-05	present
FBgn0026577	5.02674360406436e-05	present
FBgn0026582	0.000889046435171552	present
FBgn0026592	2.22268372834985e-06	present
FBgn0026593	0.00658357520879852	present
FBgn0026597	8.77142905068988e-05	present
FBgn0026598	0.00186558052330555	present
FBgn0026602	0.000427936433020636	present
FBgn0026616	0.00297267026078044	present
FBgn0026619	1.14628627897268e-09	present
FBgn0026620	3.8860277267759e-07	present
FBgn0026630	1.24618474293217e-06	present
FBgn0026634	0.000167187822277483	present
FBgn0026666	7.3700146773968e-09	present
FBgn0026679	0.0414287784329244	absent
FBgn0026702	0.00121334459031232	present
FBgn0026713	0.000134874350970304	present
FBgn0026718	1.33779278565482e-08	present
FBgn0026721	0.00376083991716486	present
FBgn0026722	0.0128080554080862	absent
FBgn0026737	1.14351669485129e-07	present
FBgn0026738	8.54932517918944e-10	present
FBgn0026741	8.85935305110102e-05	present
FBgn0026749	0.00119242966922051	present
FBgn0026751	1.85541021660305e-06	present
FBgn0026754	0.187846188903638	absent
FBgn0026755	0.055848793141248	absent
FBgn0026756	0.494070336504951	absent
FBgn0026760	0.214502048885502	absent
FBgn0026761	2.34972713564523e-09	present
FBgn0026777	1.58763369288074e-06	present
FBgn0026778	0.135614403895277	absent
FBgn0026787	0.000220337088737857	present
FBgn0026869	0.00369438888051572	present
FBgn0026872	0.00647156595550316	present
FBgn0026873	2.18867268208119e-06	present
FBgn0026874	0.0117770111876524	absent
FBgn0026876	0.0155409207213811	absent
FBgn0026878	4.77937683229016e-05	present
FBgn0026879	2.56625889839652e-09	present
FBgn0027052	1.19712388718052e-06	present
FBgn0027053	1.05319323270678e-07	present
FBgn0027054	3.77623910574131e-07	present
FBgn0027055	2.32210554635236e-06	present
FBgn0027057	4.574686461525e-08	present
FBgn0027066	3.3909638883656e-10	present
FBgn0027070	0.0159825450066465	absent
FBgn0027073	0.00107688525158236	present
FBgn0027074	0.000194564614041866	present
FBgn0027079	3.35131076292046e-05	present
FBgn0027080	8.94728447611052e-07	present
FBgn0027081	3.25975316282017e-07	present
FBgn0027082	0.00147478469187607	present
FBgn0027083	0.000514471856012044	present
FBgn0027084	7.60134147645728e-05	present
FBgn0027085	0.00861868975255698	present
FBgn0027086	8.63530989458704e-05	present
FBgn0027087	6.07620985073468e-06	present
FBgn0027088	4.59938309751092e-07	present
FBgn0027090	8.3874681557846e-05	present
FBgn0027091	7.8650679079456e-05	present
FBgn0027093	0.00067720466200551	present
FBgn0027094	7.13474596269744e-06	present
FBgn0027095	7.19886911474556e-11	present
FBgn0027101	0.00145133306597957	present
FBgn0027106	0.00130706024443845	present
FBgn0027107	0.000600117116409684	present
FBgn0027108	0.000126965218285511	present
FBgn0027109	0.0165391080630708	absent
FBgn0027111	0.151581727372122	absent
FBgn0027259	0.00263375389534258	present
FBgn0027279	1.1642909300739e-05	present
FBgn0027280	1.91069716005182e-06	present
FBgn0027287	6.669009876796e-06	present
FBgn0027291	4.35725753439636e-07	present
FBgn0027296	0.00291921076077262	present
FBgn0027329	2.05892588966916e-07	present
FBgn0027330	0.025497917340393	absent
FBgn0027334	3.68280773072916e-07	present
FBgn0027335	3.37868221991988e-08	present
FBgn0027338	1.86195552605506e-09	present
FBgn0027339	3.20920296056036e-05	present
FBgn0027342	0.00215481037429246	present
FBgn0027343	0.0146870832598603	absent
FBgn0027348	0.00279279120637419	present
FBgn0027356	6.61738553271064e-06	present
FBgn0027358	8.39557564375508e-08	present
FBgn0027359	7.28371129217512e-11	present
FBgn0027360	6.12849231730324e-13	present
FBgn0027363	7.81507417553908e-08	present
FBgn0027364	0.000253217360085244	present
FBgn0027375	0.00786199837315839	present
FBgn0027376	1.70446426083884e-08	present
FBgn0027378	4.36022229210508e-06	present
FBgn0027453	6.77979957222128e-07	present
FBgn0027490	0.00344889060116576	present
FBgn0027491	0.00717183656699524	present
FBgn0027492	0.000152849215366569	present
