id	minimum_pValue	call
FBgn0021979	1.96624109692164e-06	present
FBgn0021995	0.000161268085085532	present
FBgn0022023	4.61489706553394e-09	present
FBgn0022027	4.01616479803522e-07	present
FBgn0022029	0.000461309282905161	present
FBgn0022069	1.00676205634824e-05	present
FBgn0022097	4.60578572558297e-06	present
FBgn0022153	6.38573082116667e-05	present
FBgn0022160	0.00298249425497444	present
FBgn0022213	7.35199390786961e-06	present
FBgn0022224	3.75710335499155e-07	present
FBgn0022238	1.09230698808952e-08	present
FBgn0022288	4.50554745454597e-06	present
FBgn0022338	5.33220413714648e-05	present
FBgn0022343	3.26047841389947e-08	present
FBgn0022344	1.87461576816657e-07	present
FBgn0022349	5.93758573528188e-05	present
FBgn0022355	3.45206883146352e-07	present
FBgn0022359	0.000211241061736003	present
FBgn0022361	0.000338296597667223	present
FBgn0022382	4.62365990905289e-09	present
FBgn0022699	5.90944291019625e-05	present
FBgn0022700	0.312363316619872	absent
FBgn0022702	0.00276717617168405	present
FBgn0022709	3.03095092978636e-09	present
FBgn0022710	0.0967845158155526	absent
FBgn0022724	6.69831458024805e-06	present
FBgn0022740	0.00353109353582268	present
FBgn0022764	0.00027762548501698	present
FBgn0022768	1.90360571488799e-07	present
FBgn0022770	0.218039890537908	absent
FBgn0022774	3.12522290260276e-05	present
FBgn0022786	5.58861493351783e-05	present
FBgn0022787	1.49888797266176e-05	present
FBgn0022800	0.313212097326822	absent
FBgn0022893	6.35444718723232e-06	present
FBgn0022935	0.00141068861317536	present
FBgn0022936	1.14451507112657e-05	present
FBgn0022942	0.00432943559224037	present
FBgn0022943	2.86083607240248e-08	present
FBgn0022959	1.63529376646041e-10	present
FBgn0022960	0.00130957676349631	present
FBgn0022981	2.50343459450415e-06	present
FBgn0022984	1.48988688249783e-07	present
FBgn0022985	2.26661734683852e-05	present
FBgn0022986	0.000254901627470768	present
FBgn0022987	0.00510842979175861	present
FBgn0023000	0.00125428456984083	present
FBgn0023001	0.0166617933977069	absent
FBgn0023023	0.0223694741537297	absent
FBgn0023076	7.99407734044201e-08	present
FBgn0023081	0.00102620890614838	present
FBgn0023083	1.01099960286228e-06	present
FBgn0023090	3.54955235993216e-08	present
FBgn0023091	0.000612224658210281	present
FBgn0023094	8.30320884901815e-05	present
FBgn0023095	0.000698754468327774	present
FBgn0023096	0.0273824195171908	absent
FBgn0023097	0.00111219239574572	present
FBgn0023129	2.37039771676382e-07	present
FBgn0023130	0.00311685662974079	present
FBgn0023143	2.04491175739941e-08	present
FBgn0023167	1.52128862904664e-07	present
FBgn0023169	3.06863348953902e-06	present
FBgn0023170	1.06944996777311e-11	present
FBgn0023171	1.07318799350417e-08	present
FBgn0023172	0.00411220637632018	present
FBgn0023174	4.78622269311664e-08	present
FBgn0023175	1.461251394865e-10	present
FBgn0023177	9.93749125922596e-05	present
FBgn0023178	0.0153210829652085	absent
FBgn0023179	0.100354118324499	absent
FBgn0023180	0.0316610451267572	absent
FBgn0023181	2.14300139779732e-05	present
FBgn0023197	0.000613581195175055	present
FBgn0023212	4.02914149052933e-09	present
FBgn0023213	9.61884095924226e-06	present
FBgn0023214	0.00118977862901696	present
FBgn0023215	0.000977507761808778	present
FBgn0023216	0.000108871138381183	present
FBgn0023388	2.35256103682281e-07	present
FBgn0023395	3.24372991876358e-05	present
FBgn0023407	0.00119452202761722	present
FBgn0023415	0.36905613316448	absent
FBgn0023416	0.047787207924808	absent
FBgn0023441	9.97441928068508e-06	present
FBgn0023458	0.00223647129824635	present
FBgn0023477	6.57634974252836e-06	present
FBgn0023479	0.000348001252086346	present
FBgn0023489	0.303850491052832	absent
FBgn0023495	0.0335062328848734	absent
FBgn0023496	0.0402236216602697	absent
FBgn0023506	1.5356006363748e-06	present
FBgn0023507	0.00708099977513628	present
FBgn0023508	5.51518726970492e-05	present
FBgn0023509	0.00701412956474935	present
FBgn0023510	0.00206722190010068	present
FBgn0023511	4.12627209078446e-05	present
FBgn0023512	0.000164690393464764	present
FBgn0023513	0.00621360798354661	present
FBgn0023514	0.00091122356885289	present
FBgn0023515	5.39736474594938e-05	present
FBgn0023516	1.13047021636636e-06	present
FBgn0023517	1.38593748867222e-05	present
FBgn0023518	0.00313289178562122	present
FBgn0023519	1.08500561823893e-06	present
FBgn0023520	0.000873379769238173	present
FBgn0023521	3.79659091421275e-07	present
FBgn0023522	6.76173278257038e-05	present
FBgn0023523	0.34243722300402	absent
FBgn0023524	0.643122428501952	absent
FBgn0023525	3.90596277124014e-05	present
FBgn0023526	4.84107290999244e-07	present
FBgn0023527	0.00129148677668677	present
FBgn0023528	0.000245963605623693	present
FBgn0023529	1.16901676384502e-06	present
FBgn0023530	7.88107193965958e-06	present
FBgn0023531	0.059152447065438	absent
FBgn0023534	0.198707106164891	absent
FBgn0023535	0.264174627974972	absent
FBgn0023536	1.47975977724054e-06	present
FBgn0023537	8.38570266357206e-05	present
FBgn0023540	0.00401826790828672	present
FBgn0023541	0.14587960245426	absent
FBgn0023542	0.00041260574386795	present
FBgn0023545	1.17015609200091e-06	present
FBgn0023549	0.000341260475634711	present
FBgn0023550	0.384479902684032	absent
FBgn0024150	0.079964911177573	absent
FBgn0024177	0.00157711776246439	present
FBgn0024179	0.00639652014159544	present
FBgn0024182	0.00621811269689506	present
FBgn0024183	1.4371184880721e-10	present
FBgn0024184	0.741679322051034	absent
FBgn0024187	0.00124983087585786	present
FBgn0024188	9.29748982370298e-09	present
FBgn0024189	0.221312554099929	absent
FBgn0024191	1.85812890655296e-05	present
FBgn0024194	0.00516789546214966	present
FBgn0024196	1.87013088486884e-10	present
FBgn0024222	0.000114717591149641	present
FBgn0024227	4.24841680718685e-06	present
FBgn0024230	4.69891147386117e-05	present
FBgn0024232	0.687828880311641	absent
FBgn0024234	0.000372047458798745	present
FBgn0024236	3.77759281098288e-07	present
FBgn0024238	1.69023502197024e-05	present
FBgn0024244	0.00862191526356075	present
FBgn0024245	2.22380052174783e-05	present
FBgn0024248	0.00017218075648484	present
FBgn0024249	0.0721077581385856	absent
FBgn0024250	0.556737906986492	absent
FBgn0024251	0.000320072287564911	present
FBgn0024273	2.63278939051449e-06	present
FBgn0024277	0.00024802665680459	present
FBgn0024285	0.000310923530877924	present
FBgn0024288	0.0139063306093671	absent
FBgn0024289	0.00873520473782643	present
FBgn0024291	0.000689745596968163	present
FBgn0024293	6.15238592280575e-05	present
FBgn0024294	0.00044285568277145	present
FBgn0024314	8.21774921081574e-09	present
FBgn0024315	5.60597649338046e-06	present
FBgn0024319	0.472286955006053	absent
FBgn0024320	1.9484735809744e-07	present
FBgn0024321	7.68108954938816e-05	present
FBgn0024326	0.00019191603628157	present
FBgn0024329	0.00402468456946468	present
FBgn0024330	1.28980989837064e-05	present
FBgn0024352	9.3547013115427e-09	present
FBgn0024360	3.33438082542706e-06	present
FBgn0024361	0.0110186885841459	absent
FBgn0024362	0.000118596045309506	present
FBgn0024364	0.000865676355292864	present
FBgn0024365	0.000402726517909011	present
FBgn0024366	0.183040350651318	absent
FBgn0024371	2.30155528515342e-07	present
FBgn0024432	1.72558566929308e-10	present
FBgn0024491	1.59788142918758e-05	present
FBgn0024509	9.90598409499253e-07	present
FBgn0024510	0.000309780374246831	present
FBgn0024542	9.90060850051519e-08	present
FBgn0024555	2.91457406947464e-06	present
FBgn0024556	2.07781111437816e-06	present
FBgn0024558	4.75885149706037e-06	present
FBgn0024689	3.02555831776619e-05	present
FBgn0024698	0.000758141427853503	present
FBgn0024728	6.61786282852796e-07	present
FBgn0024732	0.0206569066986291	absent
FBgn0024733	7.8557481086014e-11	present
FBgn0024734	7.66829494743816e-08	present
FBgn0024740	0.000126911022172165	present
FBgn0024754	2.5132763833247e-05	present
FBgn0024804	6.95203451445152e-08	present
FBgn0024806	3.22826455553845e-05	present
FBgn0024807	6.37593131617774e-08	present
FBgn0024811	2.0802242800715e-07	present
FBgn0024814	3.53129423119362e-08	present
FBgn0024833	1.26144563533127e-05	present
FBgn0024836	0.0288969926919514	absent
FBgn0024841	0.000122833605439127	present
FBgn0024846	0.00923974120937378	present
FBgn0024887	3.62122524599301e-07	present
FBgn0024889	4.58918185704961e-09	present
FBgn0024897	0.0284964705739728	absent
FBgn0024909	1.39758677089573e-06	present
FBgn0024912	0.00184963549697949	present
FBgn0024913	0.0676014801636505	absent
FBgn0024920	0.00109923599727235	present
FBgn0024921	0.000114932931166393	present
FBgn0024941	0.0462289117182541	absent
FBgn0024943	0.169233767630465	absent
FBgn0024944	0.0615508045411955	absent
FBgn0024945	7.98687330111095e-06	present
FBgn0024947	0.000246695019672189	present
FBgn0024956	3.1481129689249e-05	present
FBgn0024957	0.000752621857751706	present
FBgn0024958	5.20078791049765e-06	present
FBgn0024963	4.95711277758741e-05	present
FBgn0024973	2.08440090746788e-05	present
FBgn0024975	0.000123843476549589	present
FBgn0024980	8.39294902453656e-06	present
FBgn0024983	0.000158485792466834	present
FBgn0024984	0.212345856323846	absent
FBgn0024985	0.00147586314082434	present
FBgn0024986	0.000137865540870291	present
FBgn0024987	9.9259964781814e-05	present
FBgn0024989	0.00950064164157826	present
FBgn0024991	1.93686852569972e-05	present
FBgn0024992	3.41712283115115e-07	present
FBgn0024993	9.3824060996683e-05	present
FBgn0024994	0.00614368355577906	present
FBgn0024995	5.26200083944581e-05	present
FBgn0024996	1.3053507940807e-05	present
FBgn0024997	0.0673198148485733	absent
FBgn0024998	0.000380361005096354	present
FBgn0025109	3.07719489190187e-06	present
FBgn0025111	4.43572362873912e-12	present
FBgn0025115	1.52808763834596e-11	present
FBgn0025185	0.000513515248815367	present
FBgn0025186	8.57236739098656e-05	present
FBgn0025334	0.156860171039918	absent
FBgn0025335	1.23237481767903e-05	present
FBgn0025336	7.29514097991468e-06	present
FBgn0025352	5.09934941747829e-06	present
FBgn0025355	0.00636603550274312	present
FBgn0025360	1.47284309263082e-07	present
FBgn0025366	5.53978002114608e-07	present
FBgn0025373	2.5427301462202e-08	present
FBgn0025378	1.213933418084e-07	present
FBgn0025381	4.06023483659839e-07	present
FBgn0025382	0.00216306363638397	present
FBgn0025383	0.161878891747263	absent
FBgn0025387	2.14403233390061e-08	present
FBgn0025388	2.97978825982279e-08	present
FBgn0025390	0.0903574963597613	absent
FBgn0025391	0.0543058767964937	absent
FBgn0025393	0.052649017437055	absent
FBgn0025394	0.000266316196435116	present
FBgn0025454	0.0982916589593337	absent
FBgn0025455	4.54609999950604e-08	present
FBgn0025456	0.000115460995531461	present
FBgn0025457	1.22480208930922e-06	present
FBgn0025463	0.000127324735064943	present
FBgn0025469	0.00019215807956612	present
FBgn0025519	0.000151664764789172	present
FBgn0025525	0.0163291747582768	absent
FBgn0025549	1.36554250184123e-06	present
FBgn0025558	7.4128121709231e-07	present
FBgn0025571	2.64458187444549e-06	present
FBgn0025573	2.45630031844022e-08	present
FBgn0025574	0.000567052383546122	present
FBgn0025578	NA	absent
FBgn0025582	1.39021157064621e-08	present
FBgn0025583	0.0016934434678634	present
FBgn0025592	4.15029985244765e-06	present
FBgn0025595	0.0450612472094753	absent
FBgn0025608	1.16836382217865e-07	present
FBgn0025612	2.37157431247714e-09	present
FBgn0025613	0.136398699115366	absent
FBgn0025615	0.000100656490458056	present
FBgn0025616	2.25196737380806e-08	present
FBgn0025620	0.000256643053107362	present
FBgn0025621	0.000143998685239895	present
FBgn0025624	0.00128860284726392	present
FBgn0025625	0.0477743149064068	absent
FBgn0025626	0.000150497617727975	present
FBgn0025627	0.0924052535574482	absent
FBgn0025628	2.82118353647195e-06	present
FBgn0025629	0.000322678989617419	present
FBgn0025630	2.36220111630719e-05	present
FBgn0025631	0.000192897951227458	present
FBgn0025632	0.0537414529836145	absent
FBgn0025633	0.00111940905936204	present
FBgn0025634	0.0001735788281319	present
FBgn0025635	0.00102507571492569	present
FBgn0025637	9.35732292742062e-07	present
FBgn0025638	8.65437716371085e-07	present
FBgn0025639	0.000219877404038986	present
FBgn0025640	0.000169526206008145	present
FBgn0025641	0.00011898079178607	present
FBgn0025642	4.6074495714841e-07	present
FBgn0025643	0.160607412339445	absent
FBgn0025644	NA	absent
FBgn0025645	0.0209104745038776	absent
FBgn0025674	1.50419577914426e-06	present
FBgn0025676	1.06158439421801e-05	present
FBgn0025678	4.78628892963683e-08	present
FBgn0025679	NA	absent
FBgn0025680	0.00965885535252095	present
FBgn0025681	9.79838854374106e-06	present
FBgn0025682	9.53882611200516e-08	present
FBgn0025683	2.74040410900478e-06	present
FBgn0025684	6.13277248901412e-05	present
FBgn0025686	0.0482834141319162	absent
FBgn0025692	0.000243312297093074	present
FBgn0025693	0.000725494317310605	present
FBgn0025697	0.00047919787821714	present
FBgn0025700	1.59888951337119e-10	present
FBgn0025702	1.78945401694076e-08	present
FBgn0025709	0.347900780628784	absent
FBgn0025712	0.00270280634402935	present
FBgn0025716	2.63166137764913e-05	present
FBgn0025720	3.52946880027011e-07	present
FBgn0025724	2.0391655200229e-05	present
FBgn0025725	2.73406493701391e-05	present
FBgn0025726	0.00180801058921848	present
FBgn0025739	0.00495722146104292	present
FBgn0025740	7.485406328557e-05	present
FBgn0025741	1.20800912957956e-06	present
FBgn0025742	2.35803431039034e-05	present
FBgn0025743	0.000256128584952842	present
FBgn0025776	0.281957255453388	absent
FBgn0025777	3.30054582991273e-08	present
FBgn0025781	4.17357394530621e-05	present
FBgn0025790	4.2694336070892e-06	present
FBgn0025800	1.48318329240514e-05	present
FBgn0025802	1.39317954415018e-05	present
FBgn0025807	0.00139044358994935	present
FBgn0025808	0.000329697617627748	present
FBgn0025809	1.04207856922968e-06	present
FBgn0025814	8.58280963167069e-06	present
FBgn0025815	0.000626296477610148	present
FBgn0025820	1.03970979545981e-05	present
FBgn0025821	3.61694312546446e-10	present
FBgn0025825	0.000971070453718982	present
FBgn0025827	0.168859101850891	absent
FBgn0025830	0.00119097690198543	present
FBgn0025832	5.35892220650894e-05	present
FBgn0025833	0.753311341441895	absent
FBgn0025835	0.0387525983153748	absent
FBgn0025836	0.00265140534854488	present
FBgn0025837	0.00696845657063556	present
FBgn0025838	6.9877165762281e-09	present
FBgn0025839	8.55309289380852e-08	present
FBgn0025864	0.000417787530057118	present
FBgn0025865	6.51349644510466e-07	present
FBgn0025866	3.36754597666113e-05	present
FBgn0025874	0.00180224450211423	present
FBgn0025878	0.17905806162849	absent
FBgn0025879	0.000348934179588461	present
FBgn0025885	4.28310512949392e-08	present
FBgn0025936	5.65294664599912e-06	present
FBgn0026015	7.81558569125318e-05	present
FBgn0026056	0.0011976147289477	present
FBgn0026058	0.00120042549518006	present
FBgn0026059	3.50482021649396e-05	present
FBgn0026060	0.000572327237555628	present
FBgn0026061	0.00149770395496557	present
FBgn0026063	3.42521008047137e-07	present
FBgn0026064	0.0306184725138637	absent
FBgn0026076	9.41369364950858e-06	present
FBgn0026077	0.0120584195131279	absent
FBgn0026079	0.000108049462784662	present
FBgn0026080	8.79545178209059e-05	present
FBgn0026083	0.000335613270940722	present
FBgn0026084	1.49792404089196e-09	present
FBgn0026085	7.47672072894465e-06	present
FBgn0026086	0.000524219379118822	present
FBgn0026088	6.33933900172476e-07	present
FBgn0026089	3.24425852431441e-06	present
FBgn0026090	3.17545510592276e-05	present
FBgn0026136	4.37355662227563e-10	present
FBgn0026141	6.72600936547564e-13	present
FBgn0026143	0.000299114416090044	present
FBgn0026144	0.00544833681401636	present
FBgn0026147	5.49590975933341e-11	present
FBgn0026148	6.96553381184893e-05	present
FBgn0026149	0.000489761098885409	present
FBgn0026150	9.91899891219153e-07	present
FBgn0026160	3.842353263433e-09	present
FBgn0026174	9.65558307415523e-08	present
FBgn0026175	1.28116945577672e-07	present
FBgn0026176	2.9819730648674e-10	present
FBgn0026179	0.000112048465702845	present
FBgn0026181	0.0011441857735026	present
FBgn0026189	1.15945372720676e-09	present
FBgn0026190	0.0366325780771099	absent
FBgn0026192	1.24974563356467e-05	present
FBgn0026196	1.10006492275434e-05	present
FBgn0026199	0.00159792560158743	present
FBgn0026206	3.3657987037176e-07	present
FBgn0026207	2.36183748843154e-06	present
FBgn0026238	0.000254629836801278	present
FBgn0026239	3.76137363041085e-05	present
FBgn0026250	3.01244493577862e-12	present
FBgn0026252	3.33862762265424e-06	present
FBgn0026255	0.00132011105009625	present
FBgn0026257	2.14279118699808e-07	present
FBgn0026259	3.97395215634111e-09	present
FBgn0026261	1.85712336006553e-06	present
FBgn0026262	1.16869693818448e-05	present
FBgn0026263	0.00231017550752055	present
FBgn0026268	0.010567918187423	absent
FBgn0026309	5.08981754310697e-06	present
FBgn0026313	4.38130244730384e-05	present
FBgn0026314	0.460719383003612	absent
FBgn0026315	0.028295560295196	absent
FBgn0026316	2.59641316050484e-07	present
FBgn0026317	1.21881795550189e-05	present
FBgn0026319	0.0942565166836215	absent
FBgn0026320	NA	absent
FBgn0026323	0.00503611289344294	present
FBgn0026324	1.56365287618761e-08	present
FBgn0026326	0.000114247358366052	present
FBgn0026361	0.000902227775023924	present
FBgn0026369	0.00022550451541728	present
FBgn0026371	2.67249880179486e-07	present
FBgn0026372	2.23791095891148e-09	present
FBgn0026373	5.77739356993294e-05	present
FBgn0026374	0.0366477053324241	absent
FBgn0026375	0.000258073525044636	present
FBgn0026376	0.0378096731048444	absent
FBgn0026378	0.00796770056191144	present
FBgn0026379	5.87682085471434e-07	present
FBgn0026380	7.99669081646222e-11	present
FBgn0026384	NA	absent
FBgn0026385	NA	absent
FBgn0026386	NA	absent
FBgn0026388	0.0756791668886391	absent
FBgn0026389	0.535472211986403	absent
FBgn0026390	0.391343961444371	absent
FBgn0026391	0.177072083582628	absent
FBgn0026392	0.345933276331038	absent
FBgn0026393	0.00063124177662514	present
FBgn0026394	0.147144680771043	absent
FBgn0026395	0.0194620408103229	absent
FBgn0026396	0.475054402969491	absent
FBgn0026397	0.433095407537211	absent
FBgn0026398	0.0661554382874221	absent
FBgn0026399	NA	absent
FBgn0026400	3.13335348802853e-08	present
FBgn0026401	1.99980261449921e-06	present
FBgn0026402	2.84939585759535e-06	present
FBgn0026403	0.0824830308817044	absent
FBgn0026404	5.49797127255051e-06	present
FBgn0026409	3.19214015020745e-10	present
FBgn0026411	0.00900875832321796	present
FBgn0026415	1.11761059173418e-05	present
FBgn0026417	0.00781535771819557	present
FBgn0026418	1.51225060446829e-08	present
FBgn0026427	3.16223818767494e-05	present
FBgn0026428	1.06626592036886e-06	present
FBgn0026430	9.42517150397715e-06	present
FBgn0026431	3.70252169771267e-05	present
FBgn0026432	0.000342024933876358	present
FBgn0026433	0.000125813582308642	present
FBgn0026438	0.334735166382494	absent
FBgn0026439	0.180590598118386	absent
FBgn0026441	1.48043946064777e-06	present
FBgn0026479	6.00938235490071e-09	present
FBgn0026533	7.3585462960511e-06	present
FBgn0026562	0.000151915270759051	present
FBgn0026563	3.08887476667782e-12	present
FBgn0026565	0.307723370834628	absent
FBgn0026566	2.2313936779338e-07	present
FBgn0026570	0.0403559260430046	absent
FBgn0026573	1.91381804989748e-05	present
FBgn0026575	0.00794050094706072	present
FBgn0026576	7.59125159008553e-07	present
FBgn0026577	0.00010267638845648	present
FBgn0026582	0.000422723243257976	present
FBgn0026592	4.01433856474343e-06	present
FBgn0026593	0.485594998189466	absent
FBgn0026597	3.93065363312278e-05	present
FBgn0026598	0.00107634230364393	present
FBgn0026602	0.0123709099779041	absent
FBgn0026616	0.02755316974989	absent
FBgn0026619	7.59061498768633e-08	present
FBgn0026620	3.78448484670016e-07	present
FBgn0026630	5.81070319677388e-08	present
FBgn0026634	5.99251288514826e-06	present
FBgn0026666	1.05069983488075e-08	present
FBgn0026679	0.0294815102639798	absent
FBgn0026702	0.000990746264793496	present
FBgn0026713	0.000644755620523647	present
FBgn0026718	2.21588473824115e-09	present
FBgn0026721	0.00278118012267541	present
FBgn0026722	0.0188868076895517	absent
FBgn0026737	5.26691838792185e-07	present
FBgn0026738	1.0224591902203e-07	present
FBgn0026741	1.13950285689025e-05	present
FBgn0026749	0.00180892093153871	present
FBgn0026751	7.17600874107913e-06	present
FBgn0026754	0.336320835135276	absent
FBgn0026755	NA	absent
FBgn0026756	0.347035148024703	absent
FBgn0026760	0.181702963525729	absent
FBgn0026761	4.67718873433432e-09	present
FBgn0026777	8.9347244673312e-09	present
FBgn0026778	0.0249406489774371	absent
FBgn0026787	6.90551741442899e-06	present
FBgn0026869	0.00193701013504139	present
FBgn0026872	0.0307720738911704	absent
FBgn0026873	1.35315900995646e-06	present
FBgn0026874	0.0845478983328516	absent
FBgn0026876	0.0183464642476301	absent
FBgn0026878	0.00378898882317237	present
FBgn0026879	6.66657236389576e-07	present
FBgn0027052	1.86762108128927e-07	present
FBgn0027053	2.681739058936e-07	present
FBgn0027054	5.65220786185002e-07	present
FBgn0027055	5.41404779445564e-07	present
FBgn0027057	1.97064264621171e-07	present
FBgn0027066	1.4717022384514e-11	present
FBgn0027070	0.106210792287955	absent
FBgn0027073	0.0760769615542614	absent
FBgn0027074	0.000147622804535864	present
FBgn0027079	0.00013167003280276	present
FBgn0027080	1.00599700931308e-05	present
FBgn0027081	3.9326147346398e-07	present
FBgn0027082	0.000783789981708194	present
FBgn0027083	6.70336724102871e-05	present
FBgn0027084	2.60112911493118e-05	present
FBgn0027085	0.00177103603236775	present
FBgn0027086	1.22790039280858e-05	present
FBgn0027087	0.000302747873743106	present
FBgn0027088	3.90123071873936e-06	present
FBgn0027090	5.86986862052752e-05	present
FBgn0027091	5.22821304210073e-05	present
FBgn0027093	3.96393639410078e-05	present
FBgn0027094	2.8178020756204e-06	present
FBgn0027095	2.56488833215268e-08	present
FBgn0027101	0.000636034361016716	present
FBgn0027106	0.0305523603500538	absent
FBgn0027107	0.000260347180785794	present
FBgn0027108	8.67802438435056e-05	present
FBgn0027109	0.000149753399534863	present
FBgn0027111	0.160091044630084	absent
FBgn0027259	0.00139644051640574	present
FBgn0027279	4.75505822813609e-06	present
FBgn0027280	6.05531844371306e-06	present
FBgn0027287	0.000229221946706197	present
FBgn0027291	5.82880796222876e-05	present
FBgn0027296	0.0004781342225838	present
FBgn0027329	6.5124757442158e-07	present
FBgn0027330	0.0166237980429179	absent
FBgn0027334	0.000325681352786382	present
FBgn0027335	7.33383076642437e-07	present
FBgn0027338	1.07825973980605e-09	present
FBgn0027339	0.000211905388075197	present
FBgn0027342	0.000490873898695241	present
FBgn0027343	0.00283642112857096	present
FBgn0027348	0.00312762839739966	present
FBgn0027356	6.24699706278111e-06	present
FBgn0027358	1.03862207068424e-06	present
FBgn0027359	1.71678061271319e-09	present
FBgn0027360	5.07130083002594e-11	present
FBgn0027363	2.3149941387542e-06	present
FBgn0027364	0.00124939631045773	present
FBgn0027375	0.00061426354518284	present
FBgn0027376	1.41226879795067e-09	present
FBgn0027378	8.64703575269394e-05	present
FBgn0027453	6.36213238354954e-07	present
FBgn0027490	0.00155516150194589	present
FBgn0027491	0.000954055535763589	present
FBgn0027492	0.000335271893391166	present
FBgn0027493	5.08500826525526e-05	present
FBgn0027494	2.05499734368412e-09	present
FBgn0027495	6.58201589295175e-08	present
FBgn0027496	2.60654935916623e-08	present
FBgn0027497	8.01370665795767e-05	present
FBgn0027498	2.7729735918838e-08	present
FBgn0027499	0.00010123617105386	present
FBgn0027500	1.56922654225235e-05	present
FBgn0027503	0.000220111234907652	present
FBgn0027504	2.60103900370799e-06	present
FBgn0027505	3.03973129015064e-11	present
FBgn0027506	6.4906913350341e-05	present
FBgn0027507	7.58534042333208e-05	present
FBgn0027508	0.000186286003741095	present
FBgn0027509	2.84590404239631e-06	present
FBgn0027512	2.78521737193895e-10	present
FBgn0027513	7.28653983589584e-06	present
FBgn0027514	0.000101026254968424	present
FBgn0027515	3.57257972573842e-07	present
FBgn0027518	0.00727473655409208	present
FBgn0027521	0.000109187434399768	present
FBgn0027524	2.82919127927628e-07	present
FBgn0027525	1.3569805694978e-05	present
FBgn0027526	6.8412868819675e-08	present
FBgn0027527	0.000347714985154114	present
FBgn0027528	0.0205768060741838	absent
FBgn0027529	2.5660057849136e-06	present
FBgn0027532	8.07897701000438e-05	present
FBgn0027535	0.029724306000359	absent
FBgn0027537	2.60987476099134e-05	present
FBgn0027538	0.000303337400002294	present
FBgn0027539	7.79931444436412e-09	present
FBgn0027544	0.000284133251571329	present
FBgn0027546	0.697224332035946	absent
FBgn0027547	8.94522407882381e-07	present
FBgn0027548	0.000432099621098908	present
FBgn0027549	1.45390796618881e-09	present
FBgn0027550	0.0823521258907761	absent
FBgn0027552	1.45726966020191e-07	present
FBgn0027553	0.00560617369088774	present
FBgn0027554	1.36506075027746e-11	present
FBgn0027556	0.000124241239587562	present
FBgn0027558	0.000546956985927638	present
FBgn0027560	0.000400678101123348	present
FBgn0027561	1.58526106056075e-08	present
FBgn0027562	9.75147026981333e-05	present
FBgn0027563	0.0614483256403414	absent
FBgn0027564	1.89139691043912e-05	present
FBgn0027565	2.08252078175686e-06	present
FBgn0027567	8.40183028273954e-06	present
FBgn0027568	9.2821092384124e-09	present
FBgn0027569	4.04459107660091e-05	present
FBgn0027570	0.000278939052852797	present
FBgn0027572	1.71350185775517e-05	present
FBgn0027574	0.000106608584830473	present
FBgn0027575	0.0222705885208311	absent
FBgn0027578	0.437829471855917	absent
FBgn0027579	2.95517101767517e-08	present
FBgn0027580	2.41699115572175e-08	present
FBgn0027581	0.000429246213866258	present
FBgn0027582	1.74315526966941e-10	present
FBgn0027583	4.26554290391071e-06	present
FBgn0027584	0.536547752047672	absent
FBgn0027585	0.00751436473791882	present
FBgn0027586	0.000151048995818526	present
FBgn0027587	8.64218345087478e-05	present
FBgn0027588	9.56221825805696e-09	present
FBgn0027589	0.00269697872879358	present
FBgn0027590	1.50955935847865e-06	present
FBgn0027592	9.79893093531311e-06	present
FBgn0027594	2.19792827144598e-05	present
FBgn0027596	4.56979466002816e-09	present
FBgn0027597	2.08096049580179e-05	present
FBgn0027598	8.96337498893792e-06	present
FBgn0027599	7.99891975177759e-07	present
FBgn0027600	0.0805065127712836	absent
FBgn0027601	0.000110281187203309	present
FBgn0027602	0.0424760756717426	absent
FBgn0027603	8.37026682661318e-06	present
FBgn0027607	9.97398041926744e-07	present
FBgn0027608	9.09608487586063e-11	present
FBgn0027609	3.43243195416915e-05	present
FBgn0027610	6.82743330429654e-06	present
FBgn0027611	7.08077557110457e-05	present
FBgn0027615	5.2806270278756e-10	present
FBgn0027616	0.00377116226745942	present
FBgn0027617	4.12995844915042e-05	present
FBgn0027619	1.01457966719832e-08	present
FBgn0027620	1.70719259732481e-05	present
FBgn0027621	0.000289463332211798	present
FBgn0027654	0.15787548953668	absent
FBgn0027655	0.00995563847873093	present
FBgn0027657	2.49007894349332e-06	present
FBgn0027660	0.000249240924146242	present
FBgn0027779	1.26455207555299e-08	present
FBgn0027780	0.0196421871599812	absent
FBgn0027783	7.6746744745881e-05	present
FBgn0027784	2.22806224848001e-05	present
FBgn0027785	6.33892224822696e-09	present
FBgn0027786	3.14004151977731e-09	present
FBgn0027788	0.225849457352522	absent
FBgn0027790	0.309756099525417	absent
FBgn0027791	0.000652904316036481	present
FBgn0027793	0.112718323285976	absent
FBgn0027794	0.00157603943389684	present
FBgn0027795	5.20810582299448e-09	present
FBgn0027835	7.69792751932214e-05	present
FBgn0027836	1.33908377154922e-07	present
FBgn0027841	9.9420267922975e-05	present
FBgn0027843	1.82859238472265e-05	present
FBgn0027844	0.000349328816599536	present
FBgn0027864	0.000972910937895847	present
FBgn0027865	0.00104193687467826	present
FBgn0027866	3.93621246176679e-08	present
FBgn0027868	7.73440653902172e-05	present
FBgn0027872	2.10504772747385e-05	present
FBgn0027873	0.00023197856906912	present
FBgn0027889	5.72350514622662e-07	present
FBgn0027903	1.77190285745309e-05	present
FBgn0027929	0.032267375038187	absent
